,ID,Sentence,URL,Sentiment,translated
432,167,近年の高齢者事故として特徴的なペダル踏み間違い事故に対しては、インテリジェントクリアランスソナーを2012年から新型車を中心に展開しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In recent years, an intelligent clearance sonor has been developed mainly for new cars since 2012, for the public's distinctive pedal accident."
433,168,"既販売車両向けには、後付けのペダル踏み間違い時加速抑制システムを2018年から発売し、現在では12車種に対応、約20,300台（2019年12月末時点）に装着されています。",https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"For those already sold, the acceleration suppression system has been released from 2018 from 2018, and it is now equipped with 12 models (as of the end of December 2019)."
434,176,その実現のためには、株主やお客様をはじめ、取引先、地域社会、従業員等の各ステークホルダーと良好な関係を築くとともに、お客様に満足していただける商品を提供し続けることが重要と考え、コーポレート・ガバナンスの充実に取り組んでいます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In order to achieve this, we believe that it is important to build good relationships with each stakeholder such as shareholders, customers, business partners, local communities, and employees, and continue to provide products that can satisfy our customers. We are working on enhancing corporate governance."
435,178,「トヨタグローバルビジョン」の実現に向けた業務執行体制として、今までにないスピードで激しく変化する外部環境に迅速に対応するための取り組みを続けており、2011年の「地域別経営」、2013年の「ビジネスユニット制」、2016年の「カンパニー制」導入に続き、2017年は、意思決定と業務執行のスピードをさらに上げるため、「取締役＝意思決定・監督」と「執行役員＝業務執行」の位置づけを一層明確にしました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"As a business execution system for the realization of the ""Toyota Global Vision"", we are continuing to respond quickly to the external environment that changes violently at an unprecedented speed, and ""regional management"" in 2011, 2013. Following the introduction of the ""Business Unit System"" and the introduction of the ""Company system"" in 2016, in 2017, ""Director = decision -making / supervision"" and ""executive officer = business execution"" to further increase the speed of decision making and business execution. I clarified the position of."
436,179,さらに、2018年は、各現場と一体となった執行のスピードアップを図るため、執行役員体制の変更時期を従来の４月から１月に前倒ししたほか、コーポレート機能の見直しや、国内販売事業本部のチャネル制から地域制への再編などにより、よりお客様・現場の近くでの意思決定が可能な体制へ変更しました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Furthermore, in 2018, in order to speed up executions integrated with each site, in addition to the change in the change of the executive officer system from April to January, the corporate function has been reviewed, and the domestic sales business headquarters has been reviewed. By reorganization from a channel system to a regional system, it has been changed to a system that allows you to make decisions near customers and on -site."
437,180,2019年には、「経営のスピードアップ」と「人材育成の強化」を一層進めるため、専務役員以上を役員に、常務役員、常務理事、基幹職１級・２級、技範級を幹部職にしました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In 2019, in order to further promote ""speeding up management"" and ""strengthening human resource development"", executives with managers, managing directors, core 1st and 2nd grade, and technical classes. I did."
438,181,幹部職は、若手、ベテランに関わらず、本部長・副本部長、工場長、統括部長からグループ長までの幅広いポストに適材適所で配置し、その時々の経営課題に対応し、現地現物での人材育成を強化します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regardless of the young or veteran, the executive position is located in the right person in the right place, from the head of the headquarters / Deputy Director to the Deputy Director, the director, and the general manager to the group manager, and responds to the management issues in the local area, and responds to the local management issues. Strengthen training."
439,182,また、2020年４月には、「副社長」と「執行役員」を「執行役員」に一本化しました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In April 2020, ""Vice President"" and ""Executive Officer"" were unified into ""executive officers""."
440,183,執行役員を同格にしたうえで、チーフオフィサー、カンパニープレジデント、地域CEO、各機能担当に分け、それぞれの役割をより明確化し、役割は固定せず、その時々の適任者を配置しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"With the same level of executive officers, the chief office, a company president, regional CEO, and each function are divided into each function, and each role is more clarified, the role is not fixed, and the righteous people are arranged at that time."
441,186,持続的成長と中長期的な企業価値向上に向けて、取締役会より権限を委譲された社長・副社長を中心とする執行役員が、ビジネスユニット(カンパニー／事業・販売)と一体となり迅速な意思決定を実現し、取り組みを推進します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In order to improve sustainable growth and medium- to long -term corporate value, the executive officer, led by the president and vice president who has been delegated by the board of directors, is integrated with the business unit (company / business / sales). We will make decisions and promote our efforts."
442,187,また、社外取締役・社外監査役も参加する「サステナビリティ会議」では企業の持続的成長に向けて社会目線で監督するとともに、ガバナンス体制について審議します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, at the Sustainability Conference, which also participates in outside directors and external auditors, they will supervise from a social perspective for the sustainable growth of companies and discuss the governance system."
443,189,その他、「労使協議会・労使懇談会」などの各種協議会を通じて、様々なステークホルダーの視点から、経営や企業行動のあり方について審議、モニタリングを行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, through various councils such as the Labor and Institute of Labor and Institute of Labor, we are deliberating and monitoring management and corporate behavior from the perspective of various stakeholders."
444,190,「トヨタ基本理念」「トヨタグローバルビジョン」の精神に則り、すべてのステークホルダーに必要とされるモビリティカンパニーとして中長期的な持続的成長を実現するため、Environment(環境)、Social(社会課題)、Governance(内部統制およびコンプライアンス)を中心とする内外の変化を総覧し、グループの長期的な競争力強化とリスク対応に関する経営の重要事項について報告・審議を行う。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In accordance with the spirit of the ""Toyota Basic Philosophy"" and ""Toyota Global Vision"", to achieve medium- to long -term sustainable growth as a mobility company required for all stakeholders, Social (Social issue), Governance Comprehensive views of internal and foreign changes, centered on (internal control and compliance), and report and deliberate on management important matters related to the long -term competitiveness and risk response."
445,192,創業の理念を示した「豊田綱領」の実現に努め、将来に亘る持続的成長に向けた意思決定への貢献や、CASE*などの社会変革への対応や仲間づくりなど「モビリティカンパニー」へのモデルチェンジに貢献できることが、取締役には必要と考えています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In order to realize the philosophy of the founding of ""Toyota Tsunagun"", the contribution to decision -making for sustainable growth in the future, to respond to social change such as Case*, and to create friends, to ""Mobility Company"". We believe that directors can contribute to the model change."
446,193,取締役の選任については、社外取締役が過半数を占める「役員人事案策定会議」にて取締役会に上程する案を検討しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding the appointment of directors, we are considering a plan to increase the number of external directors at the ""Directors' Conference Control."""
447,196,また、当社は、経営の意思決定に社外の声を十分に反映するため、社外取締役３名を選任し、全員を独立役員として金融商品取引所に届出をしています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we have appointed three outside directors to fully reflect the out -of -company voice in management decision -making, and notify everyone to the financial instruments exchanges as an independent officer."
448,197,独立役員である社外取締役の選任にあたっては、会社法に定める社外取締役の要件および金融商品取引所が定める独立性基準に従って検討しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In the appointment of outside directors, an independent external director, we are considering the requirements of outside directors as stipulated in the Companies Act and the independence standards specified by the financial instruments exchanges."
449,198,社外取締役からは、当社の経営判断・意思決定の過程で、業務執行から独立した立場で専門分野を含めた幅広い経験、見識に基づいた助言をいただいています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In the process of our management decisions and decision -making, outside directors have given advice based on a wide range of experiences and insights, including specialized fields, in a position independent of business execution."
450,199,当社は、監査役制度を採用しており、監査役６名(社外監査役３名を含む)は、監査役会が定めた監査の方針および実施計画に従って監査活動を実施し、コーポレート・ガバナンスの一翼を担っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"The Company has adopted an Audit & Supervisory Board Membership System, and six auditors (including three external auditors) conducted audit activities in accordance with the audit policy and implementation plan set by the Audit Agency, and the corporate governance. I am in part."
451,200,監査役の選任については、専門分野を中心とした幅広い経験・見識があり、業務執行状況の監査に加え、公正・中立的な立場で経営に対する意見・助言をいただける人材が必要だと考えており、社外取締役が過半数を占める「役員人事案策定会議」にて監査役会に提案する内容を検討しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding the appointment of auditors, we have a wide range of experiences and insights mainly in specialized fields, and we need human resources who can provide opinions and advice on management from a fair and neutral standpoint in addition to audits of the business execution status. We are considering the content proposed to the Audit & Supervisory Board at the ""Directors' Control."
452,201,また、当社では３名の社外監査役を選任しており、全員を独立役員として金融商品取引所に届出をしています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we have appointed three external auditors and notify everyone to the financial instruments exchanges as independent officers."
453,202,社外監査役選任にあたっては、会社法に定める社外監査役の要件および金融商品取引所が定める独立性基準に従って検討しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In the appointment of the external auditors, we are considering the requirements of the outside auditors stipulated in the Companies Act and the independence standards set by the financial instruments exchanges."
454,205,当社の取締役の報酬等の額またはその制度については、取締役会および社外取締役が過半数を占める「報酬案策定会議」で決定します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"The amount of rewards of our directors or their systems will be decided at the ""Remote Council Conference"", where the Board of Directors and the outside directors account for the majority."
455,207,役員報酬制度の検討および会社業績や取締役の職責、成果等を踏まえた個人別報酬額の決定(取締役会は、当事業年度の報酬総額の決議と、個人別報酬額の決定を「報酬案策定会議」に一任することの決議を実施),https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Determining the executive compensation system and determined the amount of personal rewards based on the company performance, the responsibility of the directors, the results, etc. (Birthday Association will determine the resolution of the total reward for the current fiscal year and the determination of the individual reward amount. Conduct a resolution to leave it to the meeting)"
456,208,当社は、当社が重視する「もっといいクルマづくり」「現地現物」の精神の理解・実践に加え、将来に亘る持続的成長に向けた意思決定に貢献できる人材が必要であるという観点から、座学にとどまらない実践的な役員研修会、工場視察や試乗会などの機会を設定しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition to the understanding and practice of the spirit of ""making better cars"" and ""local actual"", we need human resources who can contribute to the decision -making for sustainable growth in the future. We set opportunities such as practical officer workshops, factory inspections and test drive events that are out of course."
457,209,以上に加えて、社外取締役や社外監査役には、当社の考え方や取り組みを理解いただくために、子会社も含めた現場視察などを実施しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, outside directors and external auditors are conducting on -site inspections, including subsidiaries, to understand our ideas and initiatives."
458,210,取締役会の前には、議題を直接説明するなどして、各経営課題に対して、適切な助言をいただけるよう留意しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Before the Board of Directors, it is important to note that the agenda is directly explained, so that you can provide appropriate advice on each management issue."
459,211,また、社外役員会や社外取締役会などを通じて、経営戦略等について、業務執行側の役員との議論の場を設け、理解を深めていただいています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, through the external board of directors and the external board of directors, we have established a place for discussions with executive executive officers to deepen their understanding."
460,212,内部監査の状況については、監査役会等を通じて、また、会計監査については、会計監査人により監査役会を通じて社外監査役を含む監査役に報告されています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding the status of internal audits, the accounting auditors have been reported to the auditors, including external auditors, through the Audit auditor, etc., through the Audit & Supervisory Board."
461,213,内部監査については、経営者直轄の独立した専任組織(内部監査室36名)を設置して、体制面の充実をはかり、財務報告に係る内部統制の有効性の評価を米国企業改革法404条および金融商品取引法第24条の４の４第１項に従い、行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding internal audits, an independent tissue (36 internal audit offices) under the direct control of the manager has been established to enhance the system and evaluate the effectiveness of internal control related to financial reports Article 404. And we are doing it according to Article 24-2 of the Financial Instruments and Exchange Act."
462,214,これらの監査役監査および内部監査に、外部監査人による会計監査を加えた３つの監査機能は、財務報告に対する信頼性向上のため、定期的に、あるいは必要に応じて随時会合をもち、それぞれの監査計画と結果について情報共有、意思疎通をはかりながら、効率的で実効性のある監査を実施しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"These three audit functions, which include accounting audits by external auditors to these audit audits and internal audits, have regular or at any time to improve the reliability of financial reports, and at any time. We carry out efficient and effective audits while sharing information about the audit plan and the results and communicating."
463,215,アカウンタビリティの充実としては、サステナビリティ会議の下に属する補助的な会議体として、情報開示の正確性・公正性および適時性を確保するために経理本部長を委員長とする「情報開示委員会」を設置しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"As an auxiliary conference belonging to the sustainability conference, the accuracy of information disclosure is the chairman of the Accounting Headquarters as a supplementary conference belonging to the sustainability meeting. It is installed."
464,216,情報開示委員会は、金融商品取引法に基づく有価証券報告書、四半期報告書、ならびに米国証券取引所法に基づく年次報告書(Form20-F)の作成、報告および評価を目的とした定例委員会を開催するほか、必要な場合には、臨時委員会を適時開催しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"The Information Disclosure Committee is a regular committee member aimed at creating, reporting and evaluating the year-end reports based on the Financial Instruments and Exchange Law, and the year-end report (Form20-F) based on the US Stock Exchange Law. In addition to holding a meeting, we are holding a temporary committee in a timely manner if necessary."
465,217,当社は、お客様の声や現場の情報を迅速に経営陣に伝え、適時・的確な経営判断を実現することに加え、その経営判断がお客様や社会に受け入れていただけるものかを常にチェックできる体制を構築することが重要であると考えています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"We have a system that allows our customers to communicate their voices and on -site information to their management, realize timely and accurate management decisions, and constantly check whether their management decisions can be accepted by customers and society. We believe it is important to build."
466,218,当社としては、社外取締役を含む取締役会と、社外監査役を含む監査役会により、業務執行を監督・監査する現体制が最適であると考えています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"We believe that the current system of supervision and audit of business execution is optimal by the Board of Directors, including the outside directors, and the Audit & Supervisory Board of Audit & Supervisory Boards."
467,220,当社は、「トヨタ基本理念」および「トヨタ行動指針」に基づき、子会社を含めて健全な企業風土を醸成しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"We are fostering healthy corporate culture, including subsidiaries, based on the ""Basic Philosophy of Toyota"" and ""Toyota Action Guidelines""."
468,221,実際の業務執行の場においては、業務執行プロセスの中に問題発見と改善の仕組みを組み込むとともに、それを実践する人材の育成に不断の努力を払っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In the actual business execution, we incorporate a mechanism for discovering and improving problems in the business execution process, and is making constant efforts to develop human resources who practice it."
469,222,当社は、「内部統制の整備に関する基本方針」に基づき、企業集団としての業務の適正を確保するための体制整備とその適切な運用に努めています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Based on the ""Basic Policy on the Development of internal control,"" we strive to establish a system to ensure the appropriateness of business as a corporate group and its appropriate operation."
470,223,また、毎事業年度、内部統制の整備・運用状況の点検を行い、内部統制の運用実施部署における活動が自律的に実施され、必要に応じ強化が図られていることを確認するとともに、その内容をサステナビリティ会議および取締役会で確認しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we will inspect the maintenance and operation status of internal controls in each fiscal year, confirm that activities in the operation and implementation department of internal controls have been implemented autonomously, and that they are enhanced as necessary. Is confirmed by the Sustainability Conference and the Board of Directors."
471,224,以上の認識を基盤にした、会社法所定の以下の項目に関する当社の基本方針は次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,The basic policy of the following items based on the above recognition is as follows:
472,225,倫理規程、取締役に必要な法知識をまとめた解説書等を用い、新任役員研修等の場において、取締役が法令および定款に則って行動するよう徹底します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Using the ethics regulations and the commentary books that summarize the legal knowledge necessary for directors, the directors will act in accordance with the laws and regulations and articles of incorporation in newly appointed executive training."
473,226,業務執行にあたっては、取締役会および組織横断的な各種会議体で、総合的に検討したうえで意思決定を行います。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In execution, the Board of Directors and various inter -organizations will make decisions comprehensively and make decisions."
474,227,また、これらの会議体への付議事項を定めた規程に基づき、適切に付議します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we will appropriately discuss based on the rules that have determined the matters to these conferences."
475,228,企業倫理、コンプライアンスおよびリスク管理に関する重要課題と対応についてサステナビリティ会議等で適切に審議します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"We will properly discuss important issues and response to corporate ethics, compliance and risk management at sustainability meetings."
476,229,取締役を含む役員が遵守すべき基本的事項を「トヨタ基本理念」「トヨタ行動指針」「役員倫理規程」等に規定し、各役員に周知しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"The basic matters that executives, including directors, should be complied with in the ""Toyota Basic Philosophy"", ""Toyota Action Guidelines"", ""Officer Ethics Regulations"", etc., and inform each officer."
477,230,また、役員が留意すべき法令や定款の内容をマニュアルに記載し、各役員に周知しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, the officers should be aware of the laws and regulations and the contents of the articles of incorporation in the manual and inform each executive."
478,231,さらに、新任役員就任時にマニュアルを用いてコンプライアンスに関する教育を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we provide education on compliance using a manual when you become a new officer."
479,232,業務執行にあたっては、会議体への付議事項を定めた規程に基づき、取締役会および組織横断的な各種会議体に適切に付議し、総合的に検討したうえで意思決定を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In execution, we make appropriate decisions after the Board of Directors and cross -organized conferences, based on the rules stipulated to the constituent, and are comprehensively examined."
480,233,取締役会では、(１)会社法および他の法令に規定された事項、(２)定款に規定された事項、(３)株主総会の決議により委任された事項、(４)その他経営上の重要な事項を決議事項とし、(１)業務の執行の状況、その他会社法および他の法令に規定された事項、(２)その他取締役会が必要と認めた事項を報告事項として定めています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In the Board of Directors, (1) matters prescribed in the Companies Act and other laws, (2) matters specified in the Articles of Incorporation, (3) the matters delegated by the resolution of the General Meeting of Shareholders, (4) and other important management. The resolution is as a resolution, (1) the status of (1) the status of the execution of the work, the matters specified in the corporate law and other laws and regulations, and (2) other matters deemed necessary by the Board of Directors as a report."
481,234,「トヨタ基本理念」「トヨタグローバルビジョン」等の精神に則り中長期的に持続的成長するガバナンス体制の実現を目的に、サステナビリティ、企業倫理、コンプライアンスおよびリスク管理に関する重要課題と対応について、サステナビリティ会議で適切に審議しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"At the Sustainability Conference on Sustainability Conference on Sustainability, Corporate Ethics, Compliance and Risk Management, important issues and response to the purpose of realizing the medium- to long -term governance system in accordance with the spirit of ""Toyota Basic Philosophy"" and ""Toyota Global Vision"". We are deliberately discussing."
482,235,取締役の職務の執行に係る情報は、関係規程ならびに法令に基づき、各担当部署に適切に保存および管理させます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"The information pertaining to the execution of the duties of the director will be properly preserved and managed by the department in charge, based on the relevant regulations and laws and regulations."
483,236,関係規程および法令に基づき、各担当部署に取締役の職務の執行に必要となる会議体資料や議事録等の情報を適切に保存および管理させています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Based on the relevant regulations and laws and regulations, the department in charge is appropriately preserved and managed information such as conference materials and minutes required to execute the duties of directors."
484,237,また、機密管理を含めた情報セキュリティ全般に対して、グローバルな推進体制や仕組みを整備するとともに、当社および子会社の取り組み状況の点検を定期的に行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we provide global propulsion and mechanisms for general information security, including confidential management, and regularly check the status of our and subsidiaries."
485,238,予算制度等により資金を適切に管理するとともに、稟議制度等により所定の権限および責任に基づいて業務および予算の執行を行います。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"We will properly manage the funds by the budget system, etc., and execute the work and budget based on the predetermined permissions and responsibilities by the approval system."
486,239,重要案件については、取締役会や各種会議体への付議基準を定めた規程に基づき、適切に付議します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,Important projects will be appropriately discussed based on the rules that set the standards for the Board of Directors and various conferences.
487,240,資金の流れや管理の体制を文書化する等、適正な財務報告の確保に取り組むほか、情報開示委員会を通じて、適時適正な情報開示を確保します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition to securing appropriate financial reports, such as documenting fund flow and management systems, we will secure timely information disclosure through the Information Disclosure Committee."
488,241,安全、品質、環境等のリスクおよびコンプライアンスについて、各担当部署が、必要に応じ各地域と連携した体制を構築するとともに、規則を制定し、またはマニュアルを作成し配付すること等により、管理します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding the risks and quality of safety, quality, environment, etc., each department in charge will manage a system in collaboration with each region as needed, establish and distribute the rules, or create and distribute a manual. 。"
489,242,災害等の発生に備えて、マニュアルの整備や訓練を行うほか、必要に応じて、リスク分散措置および保険付保等を行います。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition to the development and training of the manual in preparation for the occurrence of disasters, etc., as needed, risk distribution measures and insurance will be carried out."
490,243,収益計画に基づき、一般経費、試験研究費、設備投資等の費目ごとに決められた管理部署へ予算を割り当て、予算管理を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Based on the profit plan, we allocate budgets to the administrative department determined for each expense, test research expenses, and capital investment, and manage budgets."
491,244,重要案件については、取締役会や各種会議体への付議基準を定めた規程に基づき、適切に付議しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,Important projects are appropriately discussed based on the rules of the Board of Directors and various conferences.
492,245,適正な財務報告を確保するため、連結財務報告作成のために収集している財務情報について解説書を作成し、必要に応じて子会社に展開しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In order to secure an appropriate financial report, we have created a commentary on financial information collected to create consolidated financial reports, and deploy it to a subsidiary as needed."
493,246,また、適時適正な情報開示を確保するため、情報開示委員会を通じて、情報の収集、開示要否の判断を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, in order to secure timely information disclosure, information disclosure committee is collected and required to be disclosed."
494,247,法の要請により、当社および重要な子会社の各プロセスについて文書化を行ったうえ、財務報告に係る内部統制の有効性を評価しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"At the request of the law, the processes of the Company and the important subsidiaries are documented, and the effectiveness of internal controls related to financial reports is evaluated."
495,248,また、開示プロセスの有効性を評価しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,It also evaluates the effectiveness of the disclosure process.
496,249,安全、品質、環境等のグローバルリスクマネジメントの責任者であるCROのもとに、各地域を統括する地域CROを設置し、各地域のリスクマネジメント体制の構築を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Based on the CRO, which is responsible for global risk management such as safety, quality, and environment, we have established regional CROs that supervise each region, and build a risk management system in each region."
497,250,また、社内のヘッドオフィスでは機能別リスク担当として各本部長・各部門リスク責任者を、各カンパニーでは製品別のリスク担当として各プレジデント・リスク責任者を任命し、各地域本部と連携・サポートしあえる体制をとっており、必要に応じて見直しや強化を図っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, in the head office in the company, the director and risk of each division of risk as a risk -by -functional risk, and in each company, the responsible person in charge of each President and Risk is appointed as risks by product, and will cooperate and support with each regional headquarters. We have a system to do, and we are reviewing and strengthening as needed."
498,251,品質については、Global-CQO(ChiefQualityOfficer)が各地域のRegional-CQOを統括し、お客様の声と真摯に向き合った製品・サービス品質の向上、また法規動向に対応したモノづくりを全社グローバル一体となって推進しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Regarding quality, Global-CQO (ChiefQualityOfficer) will oversee Regional-CQO in each region, improve products and service quality that seriously face customer voices, and make things that support legal trends. We are promoting."
499,252,また、市場の状況を注視し、品質リスクに対するマネジメント体制を維持、強化しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, we are closing and strengthening the management system for quality risks."
500,253,災害等に備え、生産復旧、システム復旧などに向けたBusinessContinuityPlan(BCP)を本部および部ごとに策定し、毎年定期的な訓練(初動対応・復旧対応)を行うことで改善を続けています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In preparation for disasters, etc., we formulate BusinessContinuityPlan (BCP) for each headquarters and departments for production recovery, system recovery, etc., and continues to improve by performing regular training (initial and recovery support) every year."
501,254,また、当社のBusinessContinuityManagement(BCM)は「従業員・家族」「トヨタグループ・仕入先等」「トヨタ」が三位一体となった活動として推進しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"In addition, our BusinessContinuityManageMENT (BCM) is promoted as an activity that has become a trinity of employees, families, Toyota Groups, suppliers, etc., and Toyota."
502,255,中長期の経営方針および年度ごとの会社方針をもとに、組織の各段階で方針を具体化し、一貫した方針管理を行います。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Based on the medium- to long -term management policy and the company policy for each fiscal year, the policy will be embodied at each stage of the organization, and the policy is consistently managed."
503,256,取締役は、現場からの的確な情報に基づき、経営方針を迅速に決定するとともに、当社の強みである「現場重視」の考え方のもと、各地域、各機能、各工程における業務執行の責任者を定め、幅広い権限を与えます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IUNR.pdf,Positive,"Directors will promptly determine the management policy based on accurate information from the site, and in charge of business execution in each region, each function, and each process, based on the concept of our strengths, ""on -site -oriented"". And gives a wide range of authority."
