,news_content,impact_type
748,"Capital markets technology and exchange company Nasdaq announced today that it has filed a proposal with the U.S. Securities and Exchange Commission (SEC), seeking to require companies listed on Nasdaq’s U.S. exchange to publicly disclose consistent, transparent diversity statistics regarding their board of directors. The proposed rules would also require companies to have, or explain why they do not have, at least two diverse directors, including one who self-identifies as female and one who self-identifies as either an underrepresented minority or LGBTQ+.",0
749,"Incorporating factors other than financial into evaluations of company performance has become increasingly important in the wake of a growing number of cyberattacks. Microsoft, for example, is said to have blamed some Russian GRU hacking group for attacks on transportation and other logistics industries in Poland and Ukraine in November 2022. Additionally, increasing costs of cybersecurity, such as lost productivity, destruction and damage of data, intellectual property theft, post-attack disruption, fraud, embezzlement and stolen money, have forced stakeholders to reconsider their strategies. Cybersecurity Ventures states that global cybercrime can",1
750,"Incorporating factors other than financial into evaluations of company performance has become increasingly important in the wake of a growing number of cyberattacks. Microsoft, for example, is said to have blamed some Russian GRU hacking group for attacks on transportation and other logistics industries in Poland and Ukraine in November 2022. Additionally, increasing costs of cybersecurity, such as lost productivity, destruction and damage of data, intellectual property theft, post-attack disruption, fraud, embezzlement and stolen money, have forced stakeholders to reconsider their strategies. Cybersecurity Ventures states that global cybercrime can now be more expensive",1
751,"Cyberattacks have become increasingly common, and factors other than just financial considerations are now taking a prominent place. Microsoft, for example, has been accused by the Russian GRU group of carrying out hacking attacks on various industries in Poland and Ukraine in November 2022. Furthermore, increasing costs associated with cybercrime, such as lost productivity, data damage, intellectual property theft (due to disruption), fraud, embezzlement, or stolen money were among the reasons why cybersecurity experts have had to reconsider their strategies.",1
752,"Cyberattacks have become increasingly common, and factors other than just financial considerations are now taking a prominent place. Microsoft, for example, has been accused by the Russian GRU group of carrying out hacking attacks on various industries in Poland and Ukraine in November 2022. Additionally, increasing costs associated with cybercrime, such as lost productivity, data damage, intellectual property theft (due to disruption), fraud, embezzlement, or stolen money were among the reasons why cybersecurity experts had to reconsider their strategies.",1
753,"Amid a surge in cyberattacks, factors other than just financial considerations have taken precedence. Microsoft is accused of holding 'Russian GRU' accountable for attacks on various industries in Poland and Ukraine in November 2022, while cybercrime costs have forced stakeholders to reconsider their strategies due to the impact of lost productivity, data destruction, intellectual property theft, post-attack disruption, fraudulent activities (such as spam or hacking), embezzlement, and stolen money, etc.",1
754,"Beyond financial considerations, factors such as cost have become increasingly important in assessing company performance. Microsoft, for example, is said to have accused a Russian GRU hacking group of conducting cyberattacks on the transportation and other logistics industries in Poland and Ukraine in November 2022. Furthermore, increasing costs associated with cybercrime has forced stakeholders to reconsider their strategies. Cybersecurity Ventures reports that global cybersecurity costs are being impacted more than just dollars.",1
755,Enterprise Environmental health and safety (EHS) software provider Cority announced the acquisition of responsible business management software company WeSustain.,0
756,"Prior to recent concerns regarding the company’s accounting, Wirecard appeared to be one of Germany’s most successful fintech players, providing a widely-deployed electronic payment solutions connecting consumers, retailers and financial institutions.",0
757,"The lawsuit came a day after Britain's data watchdog said it had fined TikTok 12.7 million pounds ($15.81 million) for breaching data protection law, including by using the personal data of children without parental consent.",0
758,"Notably, stakeholders are likely to foster ESG reporting practices to bolster transparency as cyber resilience has become a force to reckon with to augment sustainable earnings. Potential stakeholders envisage a sustainability portfolio as the top agenda amidst issues, including climate change and anti-corruption. Industry players are slated to keep ESG goals at the forefront for an expedition of inclusion, fairness and equitable access to opportunities and ensuring a regenerative and sustainable future.",0
759,"Other sustainability-focused initiatives under the new strategic plan include an ambition by the company to be the leader in cybersecurity in Europe and a key player in digital trust, with a focus on protecting personal data, promoting ethical use of AI and data and of responsible use of digital technology, and fighting cyber harassment, as well as the promotion of digital inclusion.",0
760,"In its first ranking of 35 of the largest stock-listed chemical companies, ChemScore identified Dutch chemical company DSM as the top performer. Commenting on the company’s achievement, Helen Mets, Executive Vice-President of DSM Materials said: “I’m very proud that DSM has topped the ChemScore ranking. This resonates strongly with DSM Resins & Functional Materials’ ambition to phase out all chemicals of high concern from our finished products by 2025. This ranking reflects the importance of chemical safety as one of the many aspects of sustainability. Chemical safety is taken very seriously by our industry and this ranking encourages us to maintain our focus on this topic. Moving forward, we must work together to accelerate the sustainable transformation of our industry and create brighter lives for all!”",0
761,"Commenting on today’s announcement, and the benefits of the resolution, Werner Baumann, Chief Executive Officer of Bayer said, “First and foremost, the Roundup settlement is the right action at the right time for Bayer to bring a long period of uncertainty to an end.” Baumann concluded, “the decision to resolve the Roundup™ litigation enables us to focus fully on the critical supply of healthcare and food. It will also return the conversation about the safety and utility of glyphosate-based herbicides to the scientific and regulatory arena and to the full body of science.”",0
762,"According to Unilever, most cleaning and laundry products contain chemicals made from fossil fuel feedstocks. The chemicals used in the company’s cleaning and laundry products make up nearly half (46%) of their carbon footprint across their lifecycle. The company expects this initiative to reduce the carbon footprint of the product formulations by up to 20%.",0
763,"Prominently, sustainable baby products can avoid harmful chemicals, such as parabens, sulfates, BPA and synthetic fragrances. Green-theme has come on the horizon, complementing ESG focus areas. Some factors, such as environmental health protection, innovation, accountability and a healthy workforce, will drive ESG progress.",0
764,"The results of PwC's 24th Annual Global CEO Survey indicate that numerous CEOs are not considering climate change as a significant risk to their businesses, and are also not taking climate risk seriously in their risk management plans.",1
765,"The results of PwC's 24th Annual Global CEO Survey indicate that numerous CEOs are not considering climate change as a significant risk to their businesses, and are also not taking climate risk into account when assessing their risk management strategies.",1
766,"According to PwC's 24th Annual Global CEO Survey, a significant number of CEOs are not aware of the threat caused by climate change in their businesses, and are also not taking climate risk into account when evaluating their risk management strategies.",1
767,"The 24th Annual Global CEO Survey conducted by PwC revealed that numerous CEOs do not see climate change as a significant risk to their businesses, and are not taking climate risk seriously in their risk management plans.",1
768,"According to PwC's 24th Annual Global CEO Survey, a significant number of CEOs are not aware of the threat caused by climate change in their businesses, and are also not taking climate risk into account when assessing their risk management strategies.",1
769,"The 24th Annual Global CEO Survey conducted by PwC revealed that numerous CEOs do not see climate change as a significant risk to their businesses, and are not taking climate risk seriously in their risk management strategies.",1
770,"However, the lawsuit asserts that it is arbitrary and capricious, and goes against ERISA guidelines intended to safeguard retirement assets, by increasing risk by taking into account non-financial factors during the investment process rather than financial ones.",1
771,"Nevertheless, the lawsuit contends that the measures taken are ""arbitrary and capricious,"" infringing upon ERISA principles intended to safeguard retirement assets by elevating the level of risk through non-financial considerations in the investment process rather than solely relying on financial factors.",1
772,"However, the lawsuit asserts that it is arbitrary and capricious, and goes against ERISA regulations intended to safeguard retirement assets, by increasing risk by taking into account non-financial factors during the investment process rather than financial ones.",1
773,"Nevertheless, the lawsuit contends that the measures taken are ""arbitrary and capricious,"" infringing upon ERISA principles intended to safeguard retirement assets by elevating the level of risk through non-financial considerations in the investment process instead of solely focusing on financial aspects.",1
774,"In spite of this, the lawsuit contends that the measures taken are ""unreasonable and capricious,"" contravening ERISA guidelines intended to safeguard retirement assets by taking into account non-financial factors that contribute to riskier investments.",1
775,"In spite of this, the lawsuit contends that the measures taken are ""unreasonable and capricious,"" contravening ERISA regulations intended to safeguard retirement assets by taking into account non-financial factors that contribute to riskier investments.",1
776,"The proposed rule faced significant criticisms due to its unclear definitions of ESG investing, with some arguing that it would make it more challenging for fiduciaries to follow the guidance given by the DOL when considering a diverse range of risks. Others contended that the rule would restrict investors' ability to choose whether these risks were important or not.",1
777,"The proposed rule faced significant criticisms due to its unclear definitions of ESG investing, with some arguing that it would make it more challenging for fiduciaries to follow the guidance given by the DOL when considering a diverse range of risks. Others contended that the rule would restrict investors' ability to choose whether these risks were important or less specific risk factors.",1
778,"Among the major criticisms of the proposed rule were its unclear definition of ESG investing, as the DOL's ambiguity would make it difficult for fiduciaries to align with this rule when considering various risks that could materially impact investments. Others also argued that the rule would restrict investors' ability to choose whether these risks were important or not.",1
779,"Among the major criticisms of the proposed rule were its unclear definition of ESG investing, as the DOL's ambiguity would make it difficult for fiduciaries to align with this rule when considering various risks that could materially impact investments. Others also argued that the rule would restrict investors' ability to choose whether these risks were important and therefore prevent them from being addressed.",1
780,"Significant criticism focused on the proposed rule's lack of clarity regarding specific definitions of ESG investing. Critics argued that this ambiguity would make it difficult for fiduciaries to align with the rule when considering a broad range of risks, and that the regulation would restrict investors' ability to choose whether these risks were important or not.",1
781,"Some critics criticized the proposed rule's lack of clarity on specific ESG investing definitions, arguing that it would make it more challenging for fiduciaries to follow the rule when considering a diverse range of risks. Others contended that the regulation would restrict investors' ability to choose whether these risks were important or not.",1
782,"The Biden Administration's decision to jeopardize the financial security of working-class Americans to advance political agenda is both offensive and illegal, according to Paxton.",1
783,"The Biden Administration's decision to jeopardize the financial security of working-class Americans to advance a political agenda is both offensive and illegal, according to Paxton.",1
784,Paxton stated that the Biden Administration's decision to jeopardize the financial security of working-class Americans to advance a political agenda is an offense that every American should feel ashamed about their retirement account.,1
785,Paxton stated that the Biden Administration's decision to jeopardize the financial security of working-class Americans to advance a political agenda is an offense that every American should feel ashamed about their retirement accounts.,1
786,"""This is an insult to every American who has concerns about their retirement fund,"" Paxton declared, and the Biden Administration's decision to use the financial security of working-class Americans to advance a political agenda is both offensive and illegal.",1
787,"""This is an insult to every American who has concerns about their retirement fund,"" Paxton declared, and the Biden Administration's decision to use the financial security of working-class Americans to advance a political agenda is considered illegal and disrespectful.",1
788,"The DOL has been heavily criticized for its new proposal, which it claims would negatively impact investors' financial interests by creating an overly restrictive and burdensome standard that would interfere with plan fiduciaries' ability to consider financially material ESG factors.",1
789,"The DOL has been heavily criticized for its new proposal, which it claims would negatively impact investors' financial interests by creating an overly restrictive and burdensome standard that would interfere with plan fiduciaries' ability to consider financially relevant ESG factors.",1
790,"According to BlackRock executives Barbara Novick, Anne Ackerley, Brian Deese, and Nicole Rosser, the DOL's latest proposal is being criticized for creating an excessively restrictive standard that would hinder plan fiduciaries' ability to consider financially material ESG factors, regardless of their impact on investment performance.",1
791,"According to BlackRock executives Barbara Novick, Anne Ackerley, Brian Deese, and Nicole Rosser, the DOL's latest proposal is being criticized for creating an excessively restrictive standard that would hinder plan fiduciaries' ability to consider financially material ESG factors, regardless of their impact on returns or risk levels.",1
792,"A new proposal from the DOL has been met with significant criticism due to its overly restrictive and burdensome standard, which would hinder plan fiduciaries' ability to consider financially material ESG factors.",1
793,"A new proposal from the DOL has been met with significant criticism due to its overly restrictive and burdensome standard, which would hinder plan fiduciaries' ability to consider financially material ESG factors that could impact investment returns.",1
794,"The letter Guillot wrote is critical of the DOL proposal, stating that its assessment of ESG investing as potentially contrary to fiduciary interests. She emphasizes the importance of financial materiality in considering these factors and points out that many studies have shown that they can be detrimental to a company's operating performance, financial condition, credit risk profile, and/or stock performance.",1
795,"The letter Guillot wrote is critical of the DOL proposal, stating that its assessment of ESG investing as potentially contrary to fiduciary interests. She emphasizes the importance of financial materiality in considering these factors and points out that many studies have shown that they can be detrimental to a company's operating performance, financial situation, credit risk profile, and/or stock performance.",1
796,"Guillot writes in her letter that the DOL's proposal is off-the-cuff in its assessment of ESG investing, which could be contrary to fiduciary interests. She emphasizes the financial significance of such factors in the investing process and cites several studies that have shown that they can be beneficial to a company'S operating performance, financial condition, credit risk profile, and/or stock performance.",1
797,"Guillot writes in her letter that the DOL's proposal is off-the-cuff in its assessment of ESG investing, which could be contrary to fiduciary interests. She emphasizes the financial significance of such factors in the investing process and cites several studies that have shown that they can be beneficial to a company's operating performance, financial condition, credit risk profile, and/or stock performance.",1
798,"Despite the DOL's proposal, Guillot maintains that ESG investing may go against fiduciary interests and condemns it as ""off-the-cuff"" by emphasizing financial significance of such factors in the investing process.",1
799,"Despite the DOL's proposal, Guillot maintains that ESG investing may go against fiduciary interests and condemns it as ""off-the-cuff"" by emphasizing financial significance of such factors.",1
800,"Although palm oil is a vital ingredient in food production, the supply chain sustainability challenge for companies that use it poses significant challenges such as deforestation and labor rights concerns. The industry also faces several risks, including low wages, inadequate social security, unsafe conditions, unreasonable movement restrictions, limited access to communication, child labor, unfair treatment of women, and withholding of wages.",1
801,"Although palm oil is a vital ingredient in food production, the supply chain sustainability challenge for companies that use it poses significant challenges such as deforestation and labor rights. The industry also faces several risks, including low wages, inadequate social security, unsafe conditions, unreasonable movement restrictions, limited access to communication, child labor, unfair treatment of women, and withholding of wages.",1
802,"The use of palm oil for food production is widespread, but sourcing the oil poses significant supply chain sustainability risks for companies. These issues include deforestation, labor rights violations, unsafe conditions, unreasonable movement restrictions, limited communication or access to information technology, child labor, unequal treatment of women, and withholding of wages.",1
803,"The use of palm oil for food production is widespread, but sourcing the oil poses significant supply chain sustainability risks for companies. These issues include deforestation, labor rights violations, unsafe conditions, unreasonable movement restrictions, limited communication or access to information technology, child labor, unfair treatment of women, and withholding of wages.",1
804,"Many food companies use palm oil, but sourcing it poses significant environmental and social challenges in terms of sustainable supply chain management, including deforestation and labor rights concerns. In the case of Palm oil production (which accounts for almost half of all global food exports), labour rights risks such as low-wage workers' wages, inadequate social security, unsafe conditions, unreasonable movement restrictions, limited access to communication, child labor, unequal treatment of women, and withholding of wages are some of the issues that concern them.",1
805,"Many food companies use palm oil, but sourcing it poses significant environmental and social challenges in terms of sustainable supply chain management, including deforestation and labor rights concerns. In the case of Palm oil production (which accounts for almost half of all global food exports), labour rights risks such as low-wage workers' wages, inadequate social security, unsafe conditions, unreasonable movement restrictions, limited access to communication, child labor, unequal treatment of women, and withholding of wages are some of the issues that concern them most.",1
806,"BlackRock has identified several key human rights hazards, including poor working conditions, subpar wages, forced labor with children, community displacement, and failure to manage privacy laws, standards, or expectations.",1
807,"BlackRock has identified several key human rights hazards, including poor working conditions, subpar wages, forced labor with children, community displacement, and mistreatment of indigenous peoples’ rights.",1
808,"Poor working conditions, subpar remuneration, forced labor or child labor, community displacement, and non-compliance with privacy laws, standards, or expectations are among the human rights risks identified by BlackRock.",1
809,"Poor working conditions, subpar remuneration, forced labor or child labor, community displacement, and non-compliance with privacy laws, standards, or expectations are among the key human rights risks identified by BlackRock.",1
810,"In addition to inadequate working conditions, subpar wages, forced or child labor, community displacement through contested land or infringing indigenous rights, and failure to comply with privacy laws, standards, or expectations, BlackRock has identified other significant human rights risks.",1
811,"In addition to inadequate working conditions, subpar wages, forced or child labor, community displacement through contested land or infringing indigenous rights, and failure to comply with privacy laws, standards, or expectations, BlackRock has identified other major human rights risks.",1
812,"Managers in mid-sized financial institutions are familiar with the challenges they face, including inadequate resources and subject matter expertise that often hinder progress.",1
813,Insufficient resources and lack of subject matter expertise are common obstacles faced by managers in mid-sized financial institutions.,1
814,"Managers in mid-sized financial institutions are familiar with the challenges they face, including inadequate resources and lack of subject matter expertise, which often hinder progress.",1
815,"Management in mid-sized financial institutions often faces similar challenges, such as inadequate resources and subject matter expertise, which are difficult to overcome.",1
816,"Management in mid-sized financial institutions often faces similar challenges, such as the dearth of subject matter expertise and resources, which are difficult to overcome.",1
817,"Insufficient resources and lack of subject matter expertise are common obstacles faced by managers in mid-sized financial institutions, which they recognize as challenges that can hinder progress.",1
818,"In November, bp joined forces with other energy companies and sent out letters to them, including Royal Dutch Shell and Total. The statement highlights that most fossil fuel dependent companies have not yet reconciled their assumptions regarding oil and gas prices with the Paris Agreement, prompting others to take action.",1
819,"In November, bp joined forces with other energy companies and sent out letters to them, including Royal Dutch Shell and Total. The statement highlights that most fossil fuel dependent companies have not yet reconciled their assumptions regarding oil and gas prices with the Paris Agreement, leading others to call for action.",1
820,"While bp was actively involved in its campaign back in November, the group also sent out similar letters to other energy companies, including Royal Dutch Shell and Total. The statement highlights that while some companies have downplayed their assumptions regarding oil prices, others have not followed the Paris Agreement, and urges other fossil fuel dependent companies to do the same.",1
821,"During its campaign, bp also reached out to other energy giants like Royal Dutch Shell and Total in November. The statement highlights that while Shelland Total have reduced their oil and gas price assumptions, many other fossil fuel dependent companies are still struggling to align with the Paris Agreement.",1
822,"During its campaign, bp also reached out to other energy giants like Royal Dutch Shell and Total in November. The statement highlights that while Shelland Total have reduced their oil and gas price assumptions, many other fossil fuel dependent companies are still not aligning with the Paris Agreement.",1
823,"While bp was actively involved in its campaign back in November, the group also sent out similar letters to other energy companies, including Royal Dutch Shell and Total. The statement highlights that while some companies have downplayed their assumptions regarding oil prices, others have not followed the Paris Agreement, and urges other fossil fuel dependent companies to do the same after reviewing their 2019 financial statements.",1
824,"Green infrastructure projects may become ""stranded assets"" for investors, as many of them are no longer economically viable due to their high investment in hydrogen energy.",1
825,"Green infrastructure projects may become ""stranded assets"" for investors, as many of them are no longer economically viable due to the cost and availability of cheaper, more readily available green energy.",1
826,"Investing in green infrastructure projects can become ""stranded assets,"" which is a major concern for many investors. If an investor invests heavily in hydrogen energy, they may miss out on financially viable alternatives to sustain it.",1
827,"Investing in green infrastructure projects can become ""stranded assets,"" which is a major concern for many investors. If an investor invests heavily in hydrogen energy, they may miss out on financially viable alternatives to sustain the project.",1
828,"Investors are most concerned about the risk of becoming ""stranded assets"" when investing in green infrastructure projects. A hydrogen energy project may be a prime example, but it could be undervalued if replaced with arguably cheaper and more financially viable alternative energy.",1
829,"Investors are most concerned about the risk of becoming ""stranded assets"" when investing in green infrastructure projects. A hydrogen energy project may be a prime example, but it could be undervalued if replaced with arguably cheaper and more financially viable green energy.",1
830,"During COP27 in November last year, there was an overwhelming consensus that the goal of reducing global temperatures by 1.5°C under the Paris Agreement may not be achieved unless the world takes action. While this may seem ambitious, it is more likely to happen if more investment is directed towards green infrastructure projects, which are crucial for accelerating the transition to a low-carbon economy.",1
831,"During COP27 in November last year, there was an overwhelming consensus that the goal of reducing global temperatures by 1.5°C under the Paris Agreement may not be achieved unless the world takes action. While this may seem ambitious, it is more likely to happen if more investment is directed towards green infrastructure projects, which are crucial for accelerating the transition to a zero-carbon economy.",1
832,"At COP27 in November last year, it was widely agreed that the goal of decreasing global temperatures by 1.5°C under the Paris Agreement may not be accomplished without immediate action from the world. This appears ambitious, but it requires more investment in green infrastructure projects, which are crucial for accelerating the transition to a low-carbon economy.",1
833,"At COP27 in November last year, it was widely agreed that the goal of decreasing global temperatures by 1.5°C under the Paris Agreement may not be accomplished without immediate action from the world. This appears ambitious, but it requires more investment in green infrastructure projects, which are crucial for accelerating the shift to a low-carbon economy.",1
834,"A major consensus reached at COP27 in November last year is that efforts to reduce global temperatures by 1.5°C under the Paris Agreement are now risky. This sounds ambitious, but it would be more realistic if more investment was directed towards sustainable projects, which are crucial for accelerating the transition to a low-carbon economy.",1
835,"A major consensus reached at COP27 in November last year is that efforts to reduce global temperatures by 1.5°C under the Paris Agreement are now risky. This sounds ambitious, but it would be more realistic if more investment was directed towards sustainable projects, which are crucial for accelerating the shift toward a low-carbon economy.",1
836,"According to the survey, sustainability can provide companies with a talent advantage, but it also comes with risks, as only 21% of respondents consider their current employers to be sustainable.",1
837,"According to the survey, sustainability can provide companies with a talent advantage, but it also comes with risks, as only 21% of respondents believe that their current employers are sustainable.",1
838,"While sustainability can provide companies with a talent advantage, it also comes with risks, as only 21% of respondents believe that their current employers are sustainable.",1
839,"While sustainability can provide companies with a talent advantage, it also comes with risks, as only 21% of respondents consider their current employers to be sustainable.",1
840,"Sustainability can offer companies a talent advantage, but it also comes with risks, as only 21% of respondents believe their current employers are sustainable, according to the survey.",1
841,"The results of the survey suggest that sustainability can offer companies a competitive edge in terms of talent, but it also comes with risks, as only 21% of respondents consider their current employers to be sustainable.",1
842,"Another proposed rule by the DOL that would restrict ESG investments in private employer-sponsored retirement plans has drawn criticism. The new rule would explicitly state that ERISA plan fiduciaries cannot invest in ""ESG"" vehicles if their investment strategy involves subordinated return or risk for non-financial objectives. This position has been met with opposition from many investors who believe that this would harm their financial interests, exposing them to unnecessary risk and potentially harm returns.",1
843,"Another proposed rule by the DOL that would restrict ESG investments in private employer-sponsored retirement plans has drawn criticism. The new rule would explicitly state that ERISA plan fiduciaries cannot invest in ""ESG"" vehicles if their investment strategy involves subordinated return or risk for non-financial objectives. This position has been met with opposition from many investors who argue that this would harm investors' financial interests, expose them to unnecessary risk, and potentially harm returns.",1
844,"The DOL has been under fire for proposing new regulations that would impose more stringent restrictions on ESG investments in private employer-sponsored retirement schemes. This regulation would specifically prohibit fiduciaries who are ERISA plan beneficiaries from investing in these vehicles to lower returns or take on risk for non-financial objectives. Many investors have objected to this proposal, arguing that it would result in unwarranted risk and potentially harmful returns.",1
845,"The DOL has been under fire for proposing new regulations that would impose more stringent restrictions on ESG investments in private employer-sponsored retirement schemes. This regulation would specifically prohibit fiduciaries who are ERISA plan beneficiaries from investing in these vehicles to lower returns or take on risk for non-financial objectives. Many investors have objected to this proposed rule, arguing that it would result in unwarranted risk and potentially detrimental returns.",1
846,"Investors have expressed their dissatisfaction with the DOL's proposal to limit ESG investments in private employer-sponsored retirement plans. The new rule would explicitly state that ERISA plan fiduciaries are not allowed to use these vehicles as part of an investment strategy to lower returns or take on higher risks for non-financial objectives. This has drawn criticism from many analysts who believe that this would negatively impact investors’ financial interests, expose them to unnecessary risk, and potentially harm returns.",1
847,"Investors have expressed their dissatisfaction with the DOL's proposal to limit ESG investments in private employer-sponsored retirement plans. The new rule would explicitly state that ERISA plan fiduciaries are not allowed to use these vehicles as part of an investment strategy to lower returns or take on higher risks for non-financial objectives. This has drawn criticism from many analysts who believe that this would negatively impact investors’ financial interests, expose them to unnecessary risk, and even harm returns.",1
848,"Lee pointed out that the rules' negative impact on sustainability concerns will be most prominent in relation to ESG issues, which are currently the primary focus of shareholder proposals, at a time when these proposals are receiving increasing support.",1
849,"Lee pointed out that the rules' negative impact on sustainability concerns will be most prominent in relation to ESG issues, which are currently the primary focus of shareholder proposals, at a time when such proposals are receiving increasing support.",1
850,"In light of this, Lee emphasized that the rules' adverse impact on sustainability issues will be most acutely apparent in relation to ESG concerns, which are currently the primary focus of shareholder proposals, at a time when these proposals are receiving increasing support.",1
851,"According to Lee, the rule's negative impact on sustainability issues will be most prominent in relation to ESG concerns, which are currently the primary focus of shareholder proposals.",1
852,"In light of this, Lee emphasized that the rules' adverse impact on sustainability issues will be most acutely apparent in relation to ESG concerns, which are currently the primary focus of shareholder proposals, at a time when such proposals are receiving increasing support.",1
853,"According to Lee, the rule's negative impact on sustainability issues will be most prominent in relation to ESG concerns, which are currently the top priority of shareholder proposals.",1
854,"Moreover, the World Economic Forum states that nature is responsible for over 50% of the world's GDP, which is over $44 trillion in economy activity. In contrast, biodiversity contributes more than $150 trillion to the global GDP annually, and destroying natural capital is often considered as damaging business capital.",1
855,"Moreover, the World Economic Forum states that nature is responsible for over 50% of the world's GDP, which is over $44 trillion in economy activity. In contrast, biodiversity contributes more than $150 trillion to the global GDP annually, and destroying natural capital is often equivalent to eradicating business capital as well.",1
856,"Also, according to the World Economic Forum, over half of the global GDP, or $44 trillion, is dependent on nature's economy activity. In other words, biodiversity contributes more than $150 trillion in annual economic value, which is almost twice the international GDP. Thus, destroying natural capital is often as bad for business capital.",1
857,"In addition to that, according to the World Economic Forum, nature is responsible for more than half of the world's GDP, or over $44 trillion in economy activity. Biodiversity contributes over $150 trillion annually in economic value, which is almost twice the global GDP. Thus, destroying natural capital is often as detrimental as eliminating business capital.",1
858,"The World Economic Forum has stated that nature is responsible for over 50% of the global GDP, which translates to more than $44 trillion in economy activity. Furthermore, biodiversity contributes to almost twice the annual GDP due to the destruction of natural capital and business capital.",1
859,"The World Economic Forum has stated that nature is responsible for over 50% of the global GDP, which translates to more than $44 trillion in economy activity. Furthermore, biodiversity contributes to almost twice the annual GDP due to the destruction of natural capital. This leads to an unintended consequence: business capital is destroyed.",1
860,"According to the survey, only 23% of at-risk companies are currently reporting biodiversity-related risks. High risk sectors for biodiversity loss include Construction and Building Materials, Electricity, Food and Drug Retail, Fine Food Producers and Processors, Forestry and Paper, Leisure and Hotels, Mining, Oil & Gas, and Utilities.",1
861,"According to the survey, only 23% of at-risk companies are currently reporting biodiversity-related risks. High risk sectors for biodiversity loss include Construction and Building Materials, Electricity, Food and Drug Retail, Fine Food Producers and Processors, Forestry and Paper, Leisure and Hotels, Mining, Oil & Gas, and Utilities. Only mining has a majority of companies (51%) reporting on these risks alone.",1
862,"Only 23% of at-risk companies are reporting biodiversity-related risks, according to the survey. High risk sectors for biodiversity loss include Construction and Building Materials, Electricity, Food and Drug Retail, Fine Food Producers and Processors, Forestry AND PHASES, Leisure and Hotels (PhOE Figure 1A), Mining, Oil & Gase, and Utilities.",1
863,"Only 23% of at-risk companies are reporting biodiversity-related risks, according to the survey. High risk sectors for biodiversity loss include Construction and Building Materials, Electricity, Food and Drug Retail, Fine Food Producers and Processors, Forestry AND PHASES, Leisure and Hotels (PhOE Figure 1A), Mining, Oil & Gas Co., and Utilities.",1
864,"However, only 23 per cent of at-risk companies report biodiversity related risks in the survey: Construction and Building Materials make up a majority of ""high risk"" sectors for biodiversity loss; this includes Electricity, Food Producers and Processors (FDP Retail), Fire Protection, Forestry and Paper, Leisure and Hotels, Mining (4th place) Oil & Gas (1rd Place) and Utilities (5th position).",1
865,"However, only 23 per cent of at-risk companies report biodiversity related risks in the survey: Construction and Building Materials make up a majority of ""high risk"" sectors for biodiversity loss; this includes Electricity, Food Producers and Processors (FDP Retail), Fire Protection, Forestry and Paper, Leisure and Hotels, Mining (4th place) Oil & Gas (1rd Place) and Utilities (5th).",1
866,"Although company efforts to reduce water quantity are improving, water quality initiatives are lagging. Only 4.4% of companies are meeting pollution reduction targets, and only 20% of the world's wastewater is currently treated.",1
867,"Water quality initiatives are lagging behind company water quantity efforts, as only 4.4% of companies are meeting pollution reduction targets and only 20% of the world's wastewater is currently treated.",1
868,"Although company efforts to reduce water quantity are improving, water quality initiatives are lagging. Only 4.4% of companies are striving to meet pollution reduction targets, and only 20% of the world's wastewater is currently treated.",1
869,"The progress made by companies on water quantity reduction is lagging behind in water quality initiatives, as only 4.4% of companies are meeting pollution reduction targets and only 20% of the world's wastewater is currently treated.",1
870,"Despite improvements in water quantity, water quality initiatives are lagging behind. Only 4.4% of companies are meeting pollution reduction targets, and only 20% of the world's wastewater is currently being treated.",1
871,"The progress made by companies on water quantity reduction is lagging behind in water quality initiatives, as only 4.4% of companies are meeting pollution reduction targets and only 20% of the world's wastewater is currently being treated.",1
872,"According to Cate Lamb, Global Director of Water Security at CDP, the water crisis is affecting more than 3 billion people globally, and the amount of freshwater available per person has dropped by a fifth over two decades. The need for action is as urgent and innovative as ever, much like the COVID-19 crisis.",1
873,"According to Cate Lamb, Global Director of Water Security at CDP, the water crisis is affecting more than 3 billion people globally, and the amount of freshwater available per person has dropped by a fifth over two decades. The need for action is as urgent and innovative as that of the COVID-19 crisis.",1
874,"More than 3 billion people worldwide are experiencing water shortages, with the amount of freshwater available per person having decreased by a fifth over two decades. Cate Lamb, Global Director of Water Security at CDP, has called for action and urgency to address the water crisis as quickly and innovatively as COVID-19 did.",1
875,"More than 3 billion people worldwide are experiencing water shortages, with the amount of freshwater available per person having decreased by a fifth over two decades. Cate Lamb, Global Director of Water Security at CDP, has called for action and urgency to address the water crisis as quickly and innovatively as COVID-19 caused it to be.",1
876,"Over 3 billion people worldwide are experiencing water shortages, and the amount of freshwater available per person has decreased by a fifth over two decades. The water crisis must be approached with the same urgency and innovation as the COVID-19 crisis, according to Cate Lamb, Global Director for Water Security at CDP.",1
877,"Over 3 billion people worldwide are experiencing water shortages, and the amount of freshwater available per person has decreased by a fifth over two decades. The water crisis must be approached with the same urgency and innovation as the COVID-19 crisis, according to Cate Lamb, global director for water security at CDP.",1
878,"Most sectors are exposed to high levels of heat and water stress, which affect approximately 33-38% of assets. The manufacturing industries have one of the highest rates of exposure to heat stress at 55-60%, while Chemicals have a higher rate with 54-59% and 45-50% more likely to be affected than other sectors. Other highly exposed segments include computer and electronic product manufacturers, mostly semiconductor companies, and petroleum and coal, as well as nonmetallic mineral products companies.",1
