,URL,news_title,news_content,impact_type,translated
499,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/sobriete-energies-renouvelables-planification-ecologique-investissements-verts-les-grands-rendez-vous-de-la-rentree-climatique-du-gouvernement-151018.html,"Sobriété, énergies renouvelables, planification écologique : les grands rendez-vous de la rentrée climatique du gouvernement","Loi de programmation énergie climat 
""La loi de programmation énergie-climat (LPEC) sera la grande loi qui marquera le début du quinquennat en matière de lutte contre les changements climatiques"", note le think tank I4CE. Elle doit permettre d’adapter les grands objectifs de la France à la rehausse de l’ambition climatique européenne. Cette loi s’inscrit plus largement dans la stratégie française énergie-climat (SFEC) que la Première ministre nomme communément la ""planification écologique"" et qui doit être votée d’ici l’été 2023. Cette SFEC doit en outre comprendre la troisième édition de la Stratégie nationale bas-carbone (SNBC), du Plan national d’adaptation au changement climatique (PNACC) et de la Programmation pluriannuelle de l’énergie (PPE 2024-2033).",Opportunity,"Climate energy programming law
""The Energy-Climate Programming Law (LPEC) will be the great law that will mark the start of the five-year term in the fight against climate change,"" notes the Think Tank i4ce. It should make it possible to adapt the major objectives of France to the enhancement of European climate ambition. This law is more widely part of the French Energy-Climate Strategy (SFEC) that the Prime Minister commonly appoints ""ecological planning"" and which must be voted by the summer of 2023. This SFEC must also understand the third edition of the national low-carbon strategy (SNBC), the National Plan for Climate Change (PNACC) and the multi-year energy program (PPE 2024-2033)."
500,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/sobriete-energies-renouvelables-planification-ecologique-investissements-verts-les-grands-rendez-vous-de-la-rentree-climatique-du-gouvernement-151018.html,"Sobriété, énergies renouvelables, planification écologique : les grands rendez-vous de la rentrée climatique du gouvernement","""Au cours de l’automne, cette démarche sera engagée pour l’ensemble des secteurs, avec comme objectif d’aboutir, d’ici la fin de l’année, à une première vision complète de notre planification écologique. Un suivi constant de sa mise en œuvre sera réalisé par le nouveau Secrétariat général à la planification écologique. Ce suivi doit être transparent. Nous souhaitons le partager avec les Français. Un tableau de bord sera rendu public. Chacun pourra voir où nous en sommes. Ce qui avance. Et ce qui reste à faire"", a détaillé Élisabeth Borne.",Opportunity,"""During the fall, this approach will be initiated for all sectors, with the aim of achieving, by the end of the year, to a first complete vision of our ecological planning. Constant monitoring of Its implementation will be carried out by the new general secretariat for ecological planning. This follow -up must be transparent. We want to share it with the French. A dashboard will be made public. Everyone can see where we are. Which is advancing. And what remains to be done, ""said Élisabeth Borne."
501,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","Décaler sa consommation d’électricité peut faire la différence. C’est le message que souhaite faire passer RTE à travers le dispositif Écowatt lancé avec l’Ademe. L’outil, disponible gratuitement sur Internet, permet de savoir s’il y a des tensions sur le réseau et propose aux Français de recevoir une alerte en cas de risque élevé afin d’éviter les coupures en adoptant des éco-gestes simples comme par exemple lancer son lave-linge à 22h plutôt qu’à 19h.",Opportunity,"Having shift your electricity consumption can make a difference. This is the message that RTE wishes to send through the ecowatt system launched with ADEME. The tool, available for free on the Internet, allows you to know if there are tensions on the network and offers French to receive an alert in the event of high risk in order to avoid cuts by adopting simple eco-gestures as if Example launch your washing machine at 10 p.m. rather than 7 p.m."
502,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","Face à des risques d’approvisionnement électrique cet hiver, un outil gagnerait à être largement diffusé. Il s’agit du dispositif Écowatt, mis en place par RTE, le gestionnaire du réseau électrique, et l’Ademe, l’agence publique chargée de la transition écologique. D’abord déployé en Bretagne, en PACA et en Normandie-Île-de-France, Écowatt a été étendu à l’ensemble de la France en 2020. L’outil, disponible gratuitement sur Internet, fonctionne comme une météo de l’électricité qui indique en temps réel le niveau de consommation électrique du pays, région par région.",Opportunity,"Faced with risks of electrical supply this winter, a tool would benefit from being widely disseminated. This is the Ecowatt system, set up by RTE, the manager of the electricity network, and ADEME, the public agency responsible for the ecological transition. First deployed in Brittany, PACA and Normandy-île-de-France, Écowatt was extended to the whole of France in 2020. The tool, available for free on the Internet, works as an electricity weather forecast which indicates in real time the level of electricity consumption of the country, region by region."
503,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","Doté d’un système d’alerte en cas de risque de tension ou de coupure, il indique les moments les plus adéquats pour réduire ou décaler sa consommation. Il est ainsi conseillé d’éviter de lancer ses appareils électroménagers ou de recharger sa voiture électrique ou son portable entre 8h et 13h et entre 18h et 20h, lors des pics de consommation. D’apparence anodine, ces éco-gestes, s’ils étaient massivement appliqués, auraient des conséquences très concrètes sur la consommation d’électricité et permettraient d’éviter des coupures, assure RTE. Ainsi, si tous les Français éteignaient une seule ampoule, ce seraient 600 mégawatts qui seraient économisés, soit l'équivalent de la consommation électrique d'une ville comme Toulouse.",Opportunity,"With an alert system in the event of a risk of tension or cut, it indicates the most suitable moments to reduce or shift its consumption. It is therefore advisable to avoid launching your household appliances or recharging your electric car or laptop between 8 a.m. and 1 p.m. and between 6 p.m. and 8 p.m., during consumption peaks. In appearance harmless, these eco-gestures, if they were massively applied, would have very concrete consequences on the consumption of electricity and would make it possible to avoid cuts, ensures RTE. Thus, if all the French exhausted a single bulb, it would be 600 megawatts which would be saved, that is to say the equivalent of the electricity consumption of a city like Toulouse."
504,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","La puissance d’un réacteur nucléaire économisée
Autre exemple, le 4 avril dernier, lors de la vague de froid. L’alerte Écowatt de RTE annonçant une tension sur le réseau électrique a permis d’éviter l’équivalent en puissance de la production d’un réacteur nucléaire, ""signe qu’un consommateur conscient et bien informé a le pouvoir d’agir et d’avoir un impact à une échelle nationale"" commente Nicolas Goldberg, dans une note publiée cet été par le groupe de réflexion Terra Nova sur la sobriété.",Opportunity,"The power of a nuclear reactor saved
Another example, on April 4, during the cold wave. The RTE ecowatt alert announcing a tension on the electrical network made it possible to avoid the power equivalent of the production of a nuclear reactor, ""a sign that a conscious and well -informed consumer has the power to act and 'Having an impact on a national scale ""comments Nicolas Goldberg, in a note published this summer by the Terra Nova reflection group on sobriety."
505,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","""Aux bulletins météos des chaînes d’informations pourraient par exemple s’ajouter une ‘météo de l’énergie’, celle-ci étant fortement dépendante des températures, pour sensibiliser aux risques d’approvisionnement électrique certains jours"" propose le spécialiste Énergie. L’objectif est que les tensions sur le réseau électrique deviennent des informations aussi largement diffusées et intégrées que le sont par exemple les bulletins de Bison Fûté, afin que chacun puisse agir en conséquence.",Opportunity,"""To the weather reports of the information channels could, for example, be added an"" energy weather "", which is highly dependent on temperatures, to raise awareness of the risk of electrical supply of certain days"" offers the energy specialist. The objective is that the voltages on the electricity network become information as widely disseminated and integrated as for example the Bison Bison bulletins, so that everyone can act accordingly."
506,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/le-dispositif-ecowatt-propose-une-meteo-de-l-electricite-pour-savoir-quand-reduire-sa-consommation-afin-d-eviter-les-coupures-151012.html,"Découvrez Écowatt, une ""météo de l’électricité"" pour savoir quand réduire sa consommation et éviter les coupures","Le dispositif s'adresse aussi bien aux particuliers qu’aux collectivités et aux entreprises. Le groupe Carrefour s’est d’ores et déjà engagé à réduire ou décaler sa consommation d’électricité dans ses magasins lors de périodes de fortes tensions pour le système électrique (signal rouge), en baissant, par exemple, l’intensité lumineuse de ses magasins ou en réduisant le chauffage. D’autres entreprises vont rejoindre le dispositif, dont une nouvelle version simplifiée sera déployée courant septembre.",Opportunity,"The system is aimed at both individuals and communities and businesses. The Carrefour group has already committed to reducing or shift its electricity consumption in its stores during periods of strong voltages for the electrical system (red signal), by lowering, for example, the light intensity of its stores or by reducing heating. Other companies will join the system, a new simplified version of which will be deployed in September."
507,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","Ne plus payer sa facture d’énergie. Un million de Britanniques ont rejoint le mouvement ""Don’t pay"" face à la flambée des prix de l'électricité et du gaz. Partout en Europe, la tension monte, contenue par les différents boucliers gouvernementaux. Mais c’est la ""pertinence du marché de l’énergie"" qui doit être remise en cause. Seule solution à suivre : la réduction de la consommation d’énergie.",Opportunity,"No longer pay your energy bill. A million British joined the ""Don’t Pay"" movement in the face of the outbreak of electricity and gas prices. Everywhere in Europe, tension rises, contained by the various government shields. But it is the ""relevance of the energy market"" that must be called into question. The only solution to follow: reduction in energy consumption."
508,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","C’est une première. Selon le média spécialisé Bloomberg, le prix de référence de l’électricité en Europe a dépassé les 1 000 euros le mégawattheure la semaine dernière. Or il y a un an, en France et en Allemagne, le prix de gros était d’environ 85 euros, preuve de l’impressionnante flambée des prix. Même trajectoire pour le gaz qui a récemment dépassé les 300 euros quand il atteignait 50 euros avant la crise. Face à des factures quasi inabordables, la colère monte dans certains pays. Au Royaume-Uni, où le régulateur britannique de l’énergie, l’Office of gas and electricity market (Ofgem), a annoncé un bond de 80 % des prix en octobre, le mouvement citoyen ""Don’t pay"" vient de se lancer.",Opportunity,"It's a first. According to the specialized media Bloomberg, the reference price of electricity in Europe exceeded 1,000 euros per megawatt hour last week. However, a year ago, in France and Germany, the wholesale price was around 85 euros, proof of the impressive prices. Same gas trajectory which recently exceeded 300 euros when it reached 50 euros before the crisis. Faced with almost unaffordable bills, anger rises in some countries. In the United Kingdom, where the British Energy Regulator, the Office of Gas and Electricity Market (OFGEM), announced an 80 % leap in prices in October, the Citizen Movement ""Don't Pay"" comes from throw."
509,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","""Des millions d’entre nous ne pourront pas payer nos factures d’énergie cet hiver. Nous ne pouvons pas laisser cela se produire"", expliquent dans un communiqué les initiateurs du mouvement. ""Nous construisons nos forces en nous mobilisant pour une grève de non-paiement. Cela signifie rassembler tous ceux qui veulent défier ce système truqué"", écrivent-ils. Déjà plus d’un million de Britanniques se sont ainsi engagés à stopper leurs paiements à partir du 1er octobre.",Opportunity,"""Millions of us will not be able to pay our energy bills this winter. We cannot let this happen,"" the initiators of the movement said in a statement. ""We build our forces by mobilizing for a non-payment strike. This means bringing together all those who want to challenge this rigged system,"" they write. Already more than a million British have committed to stop their payments from October 1."
510,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","Réforme du marché de l’énergie
Interrogé sur ce sujet par BFM, le porte-parole du gouvernement Olivier Veran assure que ""ce qui se passe en Angleterre ne se passera pas en France"". ""Nous allons atténuer la hausse des prix pour les Français avec très probablement un regard encore plus appuyé pour les catégories populaires et les entrées de classes moyennes comme nous l’avons fait depuis le début de cette crise de l’inflation"", explique-t-il. Mais la fronde monte. Le maire communiste de Montataire, dans l'Oise, a simulé sa facture d'électricité à venir. Il estime qu'elle sera multipliée par quatre. ""On n'a pas de trésor de guerre, on doit voter un budget à l'équilibre. Comment je trouve le 1,9 million d'euros qui manque ? Quel service je ferme ? J'arrête la restauration scolaire, je ferme la mairie trois jours par semaine?"", s'insurge Jean-Pierre Bosino dans un communiqué.",Opportunity,"Energy market reform
Asked about this subject by BFM, government spokesperson Olivier Veran assures that ""what is happening in England will not happen in France"". ""We are going to alleviate the rise in prices for the French with most likely an even more supported look for popular categories and middle class entries as we have done since the start of this inflation crisis,"" said -he. But the slingshot rises. The communist mayor of Montaire, in the Oise, simulated his future electricity bill. He believes that she will be multiplied by four. ""We don't have a war treasure, we have to vote a budget at balance. How I find the 1.9 million euros that is missing? What service I close? I stop school catering, I close the Town hall three days a week? ""Remends Jean-Pierre Bosino in a press release."
511,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","En Slovaquie, certains représentants d'écoles et de municipalités craignent également de devoir fermer les établissements ou au moins une partie d'entre eux en raison de la hausse des prix de l'énergie. Partout, les gouvernements européens tentent de limiter la casse mais la situation est imprévisible. D’où l’appel du chancelier autrichien Karl Nehammer à la mise en place d’un bouclier tarifaire européen. ""Nous devons arrêter cette folie qui sévit actuellement sur les marchés de l’énergie"", a-t-il déclaré, estimant qu'il n’était possible d’agir que dans un cadre européen et non uniquement national.",Risk,"In Slovakia, some representatives of schools and municipalities are also afraid of having to close the establishments or at least part of them due to the increase in energy prices. Everywhere, European governments are trying to limit breakage but the situation is unpredictable. Hence the call of the Austrian chancellor Karl Nehammer to the establishment of a European price shield. ""We have to stop this madness that is currently rampant in the energy markets,"" he said, saying that it was only possible to act in a European and not only national framework."
512,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","Pour Sandrine Ferrand, spécialiste de l’énergie et responsable ESG et climat au centre de recherche de Novethic, ""nous traversons actuellement une crise systémique qui remet en cause la pertinence du marché"". Aujourd’hui, n’importe quelle entreprise peut s’improviser fournisseur d’énergie, sans même en produire ou en transporter. Il suffit, pour cette entreprise, de s’approvisionner sur les marchés.",Risk,"For Sandrine Ferrand, energy specialist and ESG and climate manager at the Novethic research center, ""we are currently going through a systemic crisis that calls into question the relevance of the market"". Today, any business can be improvised energy supplier, without even producing or transporting it. It is enough, for this company, to source the markets."
513,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","L’ère de la sobriété
""La Commission européenne avait prédit que l'ouverture des marchés ferait baisser les prix pour les consommateurs. Mais si les crises systémiques se multiplient, et on peut penser que cela le sera dans un monde affecté par le changement climatique, il sera difficile de revenir à des niveaux de prix très bas. D’autant plus dans un contexte où l’Europe souhaite verdir son énergie, et où de nombreux investissements sont nécessaires. Est-ce qu’une réforme des règles de marché suffira à endiguer la situation ? La question se pose"", résume-t-elle.",Opportunity,"The era of sobriety
""The European Commission had predicted that the opening of the markets would lower prices for consumers. But if the systemic crises are multiplying, and one might think that it will be in a world affected by climate change, it will be difficult to return At very low price levels. All the more in a context where Europe wishes to green its energy, and where many investments are necessary. Will a reform of market rules be enough to stem the situation? The question arises, ""she sums up."
514,https://www.novethic.fr/actualite/energie/transition-energetique/isr-rse/don-t-pay-le-spectre-d-une-crise-sociale-derriere-l-explosion-des-prix-de-l-energie-151006.html,"""Don’t pay"" : Le spectre d’une crise sociale derrière l’explosion des prix de l’énergie","Est-ce donc ""la fin de l’abondance "" évoquée par le Président Emmanuel Macron dans son discours la semaine dernière ? La Première Ministre a en tout cas été claire à l’université d’été du Medef : ""Si nous devons en arriver au rationnement, les entreprises seraient les premières touchées"" a-t-elle signalé. Rappelons que d’ici deux ans, la France s’est engagée à réduire de 10 % sa consommation d’énergie par rapport à 2019. ""Assimilée, souvent à tort, à la décroissance ou “un retour à la bougie”, la sobriété sera nécessaire pour diminuer nos consommations énergétiques et faire collectivement face au choc énergétique que nous sommes déjà en train de subir"", souligne le spécialiste Nicolas Goldberg dans une note de Terra Nova.",Opportunity,"So is it ""the end of abundance"" mentioned by President Emmanuel Macron in his speech last week? In any case, the Prime Minister has been clear at the Medef's summer university: ""If we have to get to ration, companies would be the first affected,"" she said. Let us recall that within two years, France has committed to reducing its energy consumption by 10 % compared to 2019. ""Assimilated, often wrongly, in decrease or"" a return to candle "", sobriety will be necessary to reduce our energy consumption and collectively facing the energy shock that we are already undergoing, ""said specialist Nicolas Goldberg in a Terra Nova note."
515,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"Plusieurs experts de l'Agence internationale de l'énergie atomique (AIEA) sont en route vers la centrale de Zaporijia, située dans le sud de l’Ukraine, la plus puissante d’Europe. Au cœur du conflit, cette installation occupée par les Russes depuis le début de l'invasion, est régulièrement visée par des bombardements faisant craindre un accident du type de celui de Fukushima. Pour l’instant, aucune fuite radioactive n’a été relevée mais l’objectif de l’AIEA est de démilitariser le site et ses alentours et ainsi faire retomber la tension.",Risk,"Several experts from the International Atomic Energy Agency (AIEA) are on their way to the Zaporijia power station, located in the southern Ukraine, the most powerful in Europe. At the heart of the conflict, this installation occupied by the Russians since the beginning of the invasion, is regularly targeted by bombardments raising fears of an accident like that of Fukushima. For the moment, no radioactive leaks have been noted, but the objective of the IAEA is to demilitarize the site and its surroundings and thus make the tension fall."
516,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"Après de long mois d’attente, une mission de l'Agence internationale de l'énergie atomique (AIEA) est désormais en route vers la centrale nucléaire ukrainienne de Zaporijia, la plus grande et puissante d’Europe, au cœur du conflit entre l’Ukraine et la Russie. Occupée par Moscou peu après le lancement de l'invasion, l’installation compte six réacteurs de 1 000 mégawatts chacun et fait régulièrement l’objet de tirs et de bombardements, faisant craindre un accident majeur.",Risk,"After long months of waiting, a mission from the International Atomic Energy Agency (AIEA) is now on the way to the Ukrainian nuclear power plant in Zaporijia, the largest and powerful in Europe, at the heart of the conflict between the 'Ukraine and Russia. Occupied by Moscow shortly after the launch of the invasion, the installation has six reactors of 1,000 megawatts each and is regularly the subject of fire and bombing, raising fears of a major accident."
517,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"""Le jour est venu, la mission de l'AIEA vers Zaporijia est désormais en route. Nous devons protéger la sécurité de l'Ukraine et de la plus grande centrale d'Europe"", a écrit sur Twitter Rafael Grossi, le directeur général de l'AIEA, précisant que la mission arriverait sur place ""plus tard cette semaine"". ""Cette mission sera la plus dure de l'histoire de l'AIEA en raison de l'activité de combat menée par la Russie sur le terrain"", a de son côté estimé le ministre ukrainien des Affaires étrangères Dmytro Kouleba lors d'un déplacement à Stockholm.",Risk,"""The day came, the mission of the AIAA to Zaporijia is now on the way. We must protect the security of Ukraine and the largest power plant in Europe,"" the director general of the director general of The IAEA, specifying that the mission would arrive on the spot ""later this week"". ""This mission will be the hardest in the history of the IAEA due to the combat activity carried out by Russia on the ground,"" said Ukrainian Minister of Foreign Affairs Dmytro Kouleba during a trip in Stockholm."
518,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"La centrale déconnectée du réseau pendant plusieurs heures
 Les pays du G7, ""profondément préoccupés"" par les risques d’accident nucléaire, ont demandé la garantie de l’accès ""en toute liberté"" du personnel de l’AIEA à la centrale. ""Toute tentative de la Russie de déconnecter la centrale du réseau électrique ukrainien serait inacceptable"", prévient le G7. La tension est montée d’un cran en fin de semaine dernière. Jeudi 25 août, les deux réacteurs de la centrale encore en fonctionnement ont été totalement déconnectés du réseau national à cause de dommages sur les lignes électriques, avant d'être reconnectés et remis en route dans la soirée. Une première dans l’histoire de la centrale.",Risk,"The network disconnected from the network for several hours
 The G7 countries, ""deeply concerned"" by the risks of nuclear accident, asked for the guarantee of access ""in complete freedom"" to the IAEA staff at the power station. ""Any attempt by Russia to disconnect the power station from the Ukrainian electricity network would be unacceptable,"" warns the G7. Voltage rose from a notch at the end of last week. Thursday, August 25, the two reactors of the power plant still in operation were completely disconnected from the national network because of damage to the power lines, before being reconnected and restarted in the evening. A first in the history of the power plant."
519,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"""L'infrastructure de la centrale a été endommagée et il existe des risques de fuite d'hydrogène et de pulvérisation de substances radioactives"", avait alerté samedi Energoatom, l'opérateur des centrales ukrainiennes. Ce lundi 29 août, il indique sur son compte Telegram que la centrale de Zaporijia ""fonctionne avec le risque de violer les règles de sécurité en matière de radiations et d'incendie"". Par ailleurs, selon l'opérateur ""10 habitants ont été blessés"" à la suite des bombardements qui se sont produits au cours des dernières 24 heures, dont quatre employés de la centrale.",Risk,"""The plant's infrastructure has been damaged and there is risks of hydrogen leakage and spraying of radioactive substances,"" alerted Energoatom, the Ukrainian power plant operator on Saturday. This Monday, August 29, he indicates on his Telegram account that the Zaporijia power plant ""works with the risk of violating the safety and fire safety rules"". In addition, according to the operator ""10 inhabitants have been injured"" following the bombardments that have occurred in the past 24 hours, including four employees of the power station."
520,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"Devant cette situation, le président Volodymyr Zelensky avait pressé vendredi 26 août le gendarme onusien du nucléaire d'envoyer au plus vite une équipe. De son côté, le président russe Vladimir Poutine a accepté l'organisation d'une mission passant ""par l'Ukraine"" et non par la Russie, ce qu'il exigeait auparavant et juge ""nécessaire"" la mission d’inspection de l'AIEA. Les deux pays ne cessent de s'accuser mutuellement de procéder à des bombardements à proximité du complexe, sur le fleuve Dniepr, et de mettre ainsi le site en péril.",Risk,"Faced with this situation, President Volodymyr Zelensky pressed the UN nuclear gendarme on Friday August 26 to send a team as quickly as possible. For his part, Russian President Vladimir Putin accepted the organization of a mission passing by ""Ukraine"" and not by Russia, which he previously required and judges the mission of inspection of the Aiea. The two countries continue to accuse each other of carrying out bombings near the complex, on the Dniepr river, and thus put the site in danger."
521,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"""Des rejets de type Fukushima"" 
""Une catastrophe nucléaire sur ce type de réacteurs ne conduirait pas à des mécanismes de rejets radioactifs identiques à ceux du réacteur numéro 4 de Tchernobyl. (…) Cependant, on peut envisager sérieusement des scénarios (…) conduisant à des rejets de type Fukushima"", estime Bruno Chareyron, directeur du laboratoire de la Commission de recherche et d’information indépendantes sur la radioactivité (Criirad), cité par Le Monde.",Risk,"""Fukushima type releases""
""A nuclear disaster on this type of reactor would not lead to mechanisms of radioactive discharge identical to those of the number 4 reactor of Chernobyl. (…) However, we can seriously consider scenarios (...) leading to fukushima type releases"" , estimates Bruno Chareyron, director of the laboratory of the Independent Research and Information Commission on Radioactivity (CRIIRAD), quoted by Le Monde."
522,https://www.novethic.fr/actualite/energie/energie-nucleaire/isr-rse/centrale-de-zaporijia-une-mission-de-l-aiea-attendue-sur-place-pour-eviter-une-catastrophe-nucleaire-151004.html,Guerre en Ukraine : Des experts attendus dans la plus puissante centrale européenne pour éviter une catastrophe nucléaire,"La centrale dispose d’une vingtaine de générateurs de secours, qui pourraient prendre le relais en cas de rupture de l’approvisionnement en électricité afin d’assurer le refroidissement des réacteurs. Mais l'installation n’a pas été conçue pour prendre en compte les dommages potentiels dus à un conflit armé. Par précaution, les autorités régionales ont lancé une campagne d’information expliquant à la population comment utiliser l'iode, en cas de fuite radioactive, dans un rayon de 50 kilomètres autour de la centrale. La mairie de Zaporijjia a également fait distribuer des comprimés d'iode aux habitants.",Risk,"The power station has around twenty rescue generators, who could take over in the event of a power supply to electricity to ensure the cooling of the reactors. But the installation was not designed to take into account the potential damage due to an armed conflict. As a precaution, the regional authorities launched an information campaign explaining to the population how to use iodine, in the event of a radioactive leak, within a radius of 50 kilometers around the power plant. The town hall of Zaporijjia has also distributed iodine tablets to the inhabitants."
523,https://www.novethic.fr/actualite/energie/energies-renouvelables/isr-rse/l-inventeur-le-combat-entre-150998.html,"""L’inventeur"" : Quand le Dieu soleil s’est incliné face à l’or noir du XIXème siècle, le charbon","Napoléon III, exposition universelle… coup de projecteur 
Mouchot, piqué de curiosité, découvre le destin d’Horace Bénédict de Saussure, un physicien alpiniste inventeur de la ""marmite solaire"". C’est en voulant reproduire cette dernière qu’Augustin Mouchot découvre l’énergie solaire. ""Il avait sorti du néant un appareil pouvant chauffer sans bois ni charbon, sans huile ni gaz, uniquement mû par la lumière d’une étoile"". Augustin Mouchot imagine déjà une application industrielle à cette invention. Des pompes hélio thermiques capables ""d’élever l’eau des lacs, des canaux, des bassins"". Mais c’était sans compter l’or noir du XIX ème siècle : le charbon.",Risk,"Napoleon III, Universal Exhibition ... Projector blow
Mouchot, stung with curiosity, discovers the fate of Horace Bénédict de Saussure, a mountaineer inventor of the ""solar pot"". It is by wanting to reproduce the latter that Augustin Mouchot discovers solar energy. ""He had taken out from nothing a device that could heat without wood or coal, without oil or gas, only ripened by the light of a star"". Augustin Mouchot already imagines an industrial application to this invention. Helio thermal pumps capable of raising water from lakes, canals, pools "". But that was without counting the black gold of the 19th century: coal."
